Day,Month,Poop collected y/n,AM/PM,Weather,Loc Desc,Scan time,Age,Sex,Strata,Behavior,Descriptor,Location
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,J,U,G,PL,0,F
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,MC,R,0,F
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,R,0,F
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,PL,0,CP
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,PL,0,CP
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,R,0,CP
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,J,M,G,R,0,CP
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,A,M,MC,R,0,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,A,F,G,R,0,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,J,U,G,PL,0,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,J,U,G,PL,0,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,A,F,G,L,0,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,J,U,G,PL,0,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,J,U,G,PL,0,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,Fo,N,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,Fo,N,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,Fo,N,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,Fo,N,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,Fo,N,Ln
30,June,,,LW MC,CAR PARK WOODLANDS,14:20,I,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:20,A,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,J,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,J,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,J,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,J,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,A,F,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,A,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,J,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,J,U,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,A,F,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,A,F,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,A,F,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:25,A,M,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,I,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,A,F,G,Fo,N,CP
30,June,,,LW MC,WOODLAND GROUNDS,14:30,J,U,G,Fo,N,CP
30,June,,,LW MC,WOODLAND GROUNDS,14:30,J,U,G,Fo,N,CP
30,June,,,LW MC,WOODLAND GROUNDS,14:30,J,U,G,Fo,N,CP
30,June,,,LW MC,WOODLAND GROUNDS,14:30,J,U,G,PL,0,CP
30,June,,,LW MC,WOODLAND GROUNDS,14:30,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,J,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,I,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,A,F,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:30,A,M,G,Fe,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,A,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,J,U,MC,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,A,F,MC,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,A,F,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,A,F,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,A,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:35,A,F,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,A,F,MC,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,A,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,I,U,MC,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,A,M,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,M,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:40,J,M,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,J,U,MC,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,J,U,MC,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,J,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,I,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,J,M,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,I,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,I,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,A,M,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,J,M,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:45,I,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,14:50,J,U,G,Fe,HFg,PW
30,June,,,LW MC,WOODLAND GROUNDS,14:50,A,M,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,14:50,A,F,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,A,F,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,A,F,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,I,U,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,I,U,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,I,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,J,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,J,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,14:50,A,M,G,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,14:55,I,U,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:55,J,U,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:55,I,U,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,14:55,A,M,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,14:55,A,F,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,14:55,J,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,15:00,A,M,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,15:00,J,M,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,15:00,A,F,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:00,I,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:05,J,F,MC,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:05,J,M,MC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:10,A,M,G,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:10,I,U,MC,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:10,J,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:10,A,F,MC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:10,I,U,MC,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:10,A,M,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:15,J,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:15,I,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:15,J,U,G,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:20,A,M,TC,Fe,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:20,A,F,TC,Fe,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:20,A,F,TC,Fe,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:20,J,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:25,A,F,MC,Fo,N,F
30,June,,,LW MC,WOODLAND GROUNDS,15:25,A,F,TC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:25,J,U,TC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:30,A,M,TC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,15:35,I,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:35,J,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:35,A,F,MC,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:35,J,U,MC,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:40,J,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:40,A,F,MC,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,A,F,MC,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,J,U,G,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,A,M,G,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,A,M,G,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,A,F,G,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,J,U,G,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,I,U,G,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,A,F,G,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,I,U,G,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,J,U,G,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,J,U,G,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,A,F,MC,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:45,J,U,MC,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:50,I,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:50,I,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:50,J,U,MC,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:50,J,U,MC,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,15:55,A,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:00,J,U,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,J,U,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,J,U,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,I,U,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,I,U,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,I,U,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,A,F,G,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,I,U,G,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:00,J,U,G,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:05,J,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:05,A,M,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:05,J,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:05,I,U,MC,Fe,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:05,A,F,G,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:10,J,U,MC,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:10,I,U,MC,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:15,I,U,G,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:15,A,F,G,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:15,J,M,G,R,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:15,A,M,G,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:15,I,U,G,L,0,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:15,A,F,G,Fo,N,RF
30,June,,,LW MC,WOODLAND GROUNDS,16:20,A,M,HCS,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,A,M,MC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,J,U,MC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,A,F,HCS,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,A,F,HCS,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,I,U,MC,PL,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,I,U,MC,PL,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,A,F,MC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:20,I,U,MC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:25,I,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:25,A,F,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:25,I,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:25,A,M,HCS,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:25,J,M,HCS,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:25,I,U,HCS,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:25,J,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:25,I,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:30,J,U,G,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:30,A,F,G,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:30,A,F,G,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:30,I,U,HCS,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:30,I,U,G,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:30,A,M,MC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:35,I,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,A,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,I,U,HCS,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,J,U,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,I,U,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,I,U,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,J,U,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,I,U,HCS,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:35,I,U,G,Fo,N,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:35,A,F,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:35,A,M,G,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:35,A,F,G,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,16:50,J,U,G,Fo,N,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:50,A,F,G,Fo,N,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:50,J,U,G,Fo,N,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:50,J,U,G,Fo,N,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:50,J,U,HCS,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:50,A,M,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:50,A,F,HCS,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:50,I,U,G,Fe,HFg,PW
30,June,,,LW MC,WOODLAND GROUNDS,16:55,A,M,G,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:55,J,U,HS,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,16:55,J,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,17:00,J,U,HCS,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:00,J,U,TC,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:00,J,U,G,Fo,N,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:00,J,U,HCS,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:00,A,M,HCS,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:00,J,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,17:05,A,F,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,J,U,G,L,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,J,U,G,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,J,U,G,Fe,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,I,U,HCS,PL,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,A,M,HCS,R,0,Ln
30,June,,,LW MC,WOODLAND GROUNDS,17:05,I,U,G,Fe,HFg,PW
30,June,,,LW MC,WOODLAND GROUNDS,17:10,J,U,G,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,17:10,I,U,MC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:10,J,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,17:10,J,U,G,L,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,17:10,I,U,HCS,R,0,PW
30,June,,,LW MC,WOODLAND GROUNDS,17:15,A,M,G,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:20,A,M,G,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:20,A,M,G,L,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:20,J,U,TC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:20,A,F,TC,R,0,F
30,June,,,LW MC,WOODLAND GROUNDS,17:20,I,U,TC,R,0,F
1,July,,,LW MC,CENTER GROUNDS,6:15,A,M,G,Fe,HFn,PW
1,July,,,LW MC,CENTER GROUNDS,6:15,A,F,G,R,0,PW
1,July,,,LW MC,CENTER GROUNDS,6:15,A,F,MC,R,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:15,A,M,MC,R,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:15,J,U,MC,L,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:15,J,U,MC,L,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:15,J,U,MC,L,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,A,M,G,Fo,HFn,PW
1,July,,,LW MC,CENTER GROUNDS,6:20,A,F,G,Fo,HFn,PW
1,July,,,LW MC,CENTER GROUNDS,6:20,A,F,MC,L,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,J,U,MC,PL,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,J,U,MC,PL,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,I,U,MC,L,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,A,F,HCS,R,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,J,U,MC,L,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,A,F,MC,R,0,HO
1,July,,,LW MC,CENTER GROUNDS,6:20,A,M,MC,R,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:25,A,F,G,Fe,HFn,PW
1,July,,,LW 50C,CENTER GROUNDS,6:25,I,U,G,Fe,HFn,PW
1,July,,,LW 50C,CENTER GROUNDS,6:25,A,M,G,L,0,PW
1,July,,,LW 50C,CENTER GROUNDS,6:25,A,M,MC,R,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:25,I,U,G,Fo,HFg,HO
1,July,,,LW 50C,CENTER GROUNDS,6:25,I,U,G,Fo,HFg,HO
1,July,,,LW 50C,CENTER GROUNDS,6:25,J,U,G,Fo,HFg,HO
1,July,,,LW 50C,CENTER GROUNDS,6:25,I,U,MC,L,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:25,A,F,G,L,0,PW
1,July,,,LW 50C,CENTER GROUNDS,6:25,A,F,HS,G-,0,PW
1,July,,,LW 50C,CENTER GROUNDS,6:25,I,U,HS,G+,0,PW
1,July,,,LW 50C,CENTER GROUNDS,6:30,A,M,MC,G+,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,A,F,MC,G-,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,A,M,MC,R,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,J,U,MC,R,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,J,U,MC,L,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,I,U,G,Fo,HFg,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,I,U,G,Fo,HFg,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,J,U,HS,Fo,HFg,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,J,U,G,R,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,A,F,G,Fo,HFn,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,J,F,MC,Fo,HFn,HO
1,July,,,LW 50C,CENTER GROUNDS,6:30,A,F,MC,R,0,F
1,July,,,LW 50C,CENTER GROUNDS,6:30,A,F,MC,R,0,HO
1,July,,,LW 50C,CENTER GROUNDS,6:35,A,M,G,L,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:35,A,F,HCS,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:35,A,M,MC,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:35,A,M,G,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:35,A,F,G,Fo,0,F
1,July,,,LW 50C,CENTER GROUNDS,6:35,A,M,G,L,0,PW
1,July,,,LW 50C,CENTER GROUNDS,6:40,A,F,G,Fo,N,CG
1,July,,,LW 50C,CENTER GROUNDS,6:40,J,U,G,Fo,N,CG
1,July,,,LW 50C,CENTER GROUNDS,6:40,J,U,G,Fo,N,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:40,I,U,G,L,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:40,I,U,G,L,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:40,J,U,G,PL,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:40,A,M,HCS,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:40,J,U,HS,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:40,I,U,HS,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:40,I,U,HS,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:45,A,M,HCS,L,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:45,A,M,HCS,R,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:45,J,U,G,Fo,N,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:45,I,U,MC,Fo,N,CG
1,July,,,LW 50C,CENTER GROUNDS,6:45,A,F,G,R,0,CG
1,July,,,LW 50C,CENTER GROUNDS,6:45,A,M,HS,R,0,CG
1,July,,,LW 50C,CENTER GROUNDS,6:50,A,F,G,G+,0,Ln
1,July,,,LW 50C,CENTER GROUNDS,6:50,A,F,G,G+,0,Ln
